"","accident_severity","first_road_class_A","first_road_class_B","first_road_class_C","first_road_class_Unclassified","road_type_one_way","road_type_dual_c","road_type_single_c","speed_limit_20","speed_limit_30","junction_detail_not_at","junction_detail_t_junction","junction_detail_crossroads","junction_detail_other","pedestrian_crossing_human_control_none","pedestrian_crossing_physical_facilities_none","pedestrian_crossing_physical_facilities_pelican_puffin","pedestrian_crossing_physical_facilities_pedestrian_phase","light_conditions_daylight","light_conditions_dark_lit","weather_conditions_fine_no_wind","weather_conditions_rain_no_wind","road_surface_conditions_dry","road_surface_conditions_wet","vehicle_type_veh1_cycle","vehicle_type_veh1_taxi","vehicle_type_veh1_car","vehicle_type_veh1_bus","vehicle_manoeuvre_veh1_reversing","vehicle_manoeuvre_veh1_slowing_stopping","vehicle_manoeuvre_veh1_moving_off","vehicle_manoeuvre_veh1_turning_left","vehicle_manoeuvre_veh1_turning_right","vehicle_manoeuvre_veh1_going_ahead_other","vehicle_location_restricted_lane_veh1_","junction_location_veh1_not_at","junction_location_veh1_approaching","junction_location_veh1_cleared","junction_location_veh1_mid_junction","skidding_and_overturning_veh1_none","vehicle_leaving_carriageway_veh1_did_not","vehicle_leaving_carriageway_veh1_nearside","hit_object_off_carriageway_veh1_none","first_point_of_impact_veh1_no_impact","first_point_of_impact_veh1_front","first_point_of_impact_veh1_back","first_point_of_impact_veh1_offside","first_point_of_impact_veh1_nearside","journey_purpose_of_driver_veh1_work_related","journey_purpose_of_driver_veh1_commute","sex_of_driver_veh1_male","sex_of_driver_veh1_unknown","age_band_of_driver_veh1_16_20","age_band_of_driver_veh1_21_25","age_band_of_driver_veh1_26_35","age_band_of_driver_veh1_36_45","age_band_of_driver_veh1_46_55","age_band_of_driver_veh1_56_65","age_band_of_driver_veh1_66_75","age_band_of_driver_veh1_over_75","casualty_class_cas1_driver_rider","casualty_class_cas1_passenger","casualty_class_cas1_pedestrian","sex_of_casualty_cas1_male","sex_of_casualty_cas1_female","age_band_of_casualty_cas1_0_5","age_band_of_casualty_cas1_6_10","age_band_of_casualty_cas1_11_15","age_band_of_casualty_cas1_16_20","age_band_of_casualty_cas1_21_25","age_band_of_casualty_cas1_26_35","age_band_of_casualty_cas1_36_45","age_band_of_casualty_cas1_46_55","age_band_of_casualty_cas1_56_65","age_band_of_casualty_cas1_66_75","age_band_of_casualty_cas1_over_75","pedestrian_location_cas1_not_pedestrian","pedestrian_location_cas1_using_crossing","pedestrian_location_cas1_not_using_crossing","pedestrian_location_cas1_in_carriageway_crossing","pedestrian_location_cas1_footway_verge","pedestrian_location_cas1_in_carriageway_not_crossing","bus_passenger_cas1_not_passenger","bus_passenger_cas1_boarding","bus_passenger_cas1_alighting","bus_passenger_cas1_standing","bus_passenger_cas1_seated","casualty_type_cas1_pedestrian","casualty_type_cas1_cyclist","casualty_type_cas1_taxi","casualty_type_cas1_car","casualty_type_cas1_bus","casualty_type_cas1_motorcylces","age_band_of_casualty_cas1_under_10","age_band_of_casualty_cas1_11_20","age_band_of_casualty_cas1_over_65","age_band_of_driver_veh1_over_65","age_band_of_driver_veh1_16_25"
"journey_purpose_of_driver_veh1_commute",-0.0348120699985569,0.0190607143275161,0.0439751778458785,-0.00761993104972725,-0.0395045686655648,-0.0418573312713246,0.0787014684332362,-0.0334709764227428,-0.0114599110603409,0.0114599110603409,-0.0435708001893427,0.0337632166418077,-0.00987838895315588,0.0157400140968179,-0.0173745570316907,-0.0144656081139365,0.024244473565762,-0.0095726115060697,0.0254743303239316,-0.023003442606826,-0.031394933890901,0.00657086921970326,-0.0659008148357188,0.0726626877416081,0.0231888581443574,-0.107187040706942,0.108131151838613,-0.104212471975613,-0.0633102171355221,0.0567048054504884,-0.0291504857687396,-0.0229419097026122,0.0353400812283289,0.0216127559416602,0.080160381825509,-0.041556330647978,0.0206812186104706,0.0147365029300658,0.0155225279256957,-0.0317399664473395,0.0301542054484298,-0.0220329883847345,0.0431425565425895,-0.0247682634447324,0.0364230453356065,-0.0508528111172774,0.0703155829266391,-0.0551294220388316,-0.232362050914011,1,-0.0839273943016588,-0.0907032922258291,-0.000120484337279487,0.0597161534484327,0.0155353370892911,-0.00745091356435972,-0.0159627889839767,0.00486546520155217,-0.0381303055579815,-0.0561032410022722,0.0108718512993526,-0.0565931909245561,0.0297413919813642,-0.0223630632819108,0.0223630632819108,-0.0244322327200625,0.0281428826925333,0.0828332697453635,-0.0401764908330529,-0.0436142484083447,-0.0278010795077239,-0.00369621326840042,0.00730800232481918,-0.00501157364957967,0.0142954663751172,0.0113982562224735,-0.0297413919813642,0.021771292882315,0.0447226331426267,0.0308433145329628,-0.0652743452761085,-0.0554190110427023,0.0361841591110368,-0.0186849933802882,-0.0215848537282255,-0.017325904105295,-0.0173259041052948,0.0297413919813642,0.028194625877561,-0.0405564521886434,-0.0264410118380483,-0.0354435688318413,0.0524972295584185,0.0109869304417063,0.0334731360240646,0.0187378328170957,-0.0655660518629285,0.0491917742711427
"sex_of_driver_veh1_male",-0.0609000204882635,0.019152022437089,-0.0280088549763664,-0.0310228434830118,-0.00291636179937313,0.0336060661853004,-0.0111897763532093,-0.0133852792973985,-0.00821648287693454,0.00821648287693443,-0.0233307700545432,0.008231581019866,-0.00238932818130758,0.0195402713072205,0.0398440399793972,-0.000456136497255548,-0.0421971431022431,0.050659471345054,-0.0992384258547813,0.0985088599797496,-0.00849310369062833,-0.0255167517578629,-0.0228372797009499,0.0177313534157865,0.0318860811048034,0.158904116415727,-0.2684608828933,0.133695535409019,0.00366236593160596,0.00927699884010322,0.0298892593465842,0.0261671844910532,0.0301876323341676,-0.0546344725096164,-0.00773161647864527,-0.0259018276450398,0.0136291429488453,-0.00763084976570538,0.0344187866831216,-0.0258716599778141,0.0125194334504964,-0.0036674518331195,0.020396759180594,0.0311749612603039,-0.00535486053538284,-0.00544056280856678,0.00199722544981957,-0.0139567824731789,0.271548886911878,-0.0839273943016588,1,-0.391308250516617,-0.000623495906531279,0.0065025646290247,-0.130117855820657,-0.00898991890839764,0.061249624534477,0.0709277141301988,0.0396273978733556,0.0208162012546571,0.00238444333262535,0.0607956531588506,-0.0431483060428073,0.112037709752885,-0.112037709752885,-0.0112271722011625,-0.0760802292983189,-0.118265374178131,0.00255882634736302,0.0340690907451335,0.0216174368391932,0.0433954590916033,0.0426617878319004,0.0258716599778126,0.0336399212315416,-0.00474997896382076,0.0431483060428073,0.00116082452597146,0.00361649416331501,-0.0268534673869361,-0.0495401540933085,0.000346875604816682,-0.0795946942794465,0.0339092380751827,0.0391718599515543,0.0588846145729,0.0270536175436925,-0.0431483060428073,0.0366340389551135,0.0565499573176898,-0.0356130095319473,0.0783890077962294,0.034608592090767,-0.071952573257882,-0.0885750459708176,0.0202579023690692,0.0446984621318111,0.0049701853854994
"sex_of_driver_veh1_unknown",0.0340133131949478,-0.0441547347177891,0.01728709278202,-0.00541121923381914,0.0330231457056378,0.0326935516098579,-0.014499226984304,-0.015981499651874,0.0250923985705558,-0.025092398570556,-0.00825373979183966,-0.0164219202983457,0.0198702706298643,0.0172870927820208,-0.00888847510808145,0.00575550054974066,0.00525610141066454,-0.021137493491667,-0.0115595304664061,0.010895183651356,0.00965183670293314,0.011455744014806,0.0441354250644716,-0.0377609690561152,-0.00528379660031578,-0.00770075178700194,0.0111261240922756,-0.0060357146880095,0.0403193003896251,-0.0482893530684522,0.010847087331717,0.0252955963830557,-0.03776151925358,0.0363948161165043,-0.0637613737855606,-0.00870238624968691,0.0128024699717459,-0.0103369076994127,-0.00448635495887472,0.0567573213456487,0.012194632577004,-0.00230836664770312,0.0645716623507785,0.0449817145877566,-0.0723374636658984,0.0702443800028763,-0.0217654821055529,0.0313779535386878,-0.0989891243420223,-0.0907032922258291,-0.391308250516617,1,-0.00814813199480851,-0.0613620201216482,0.219155287656631,-0.00991228971388102,-0.0835322252077355,-0.0719155726651216,-0.0517363964779428,-0.0398411658596272,-0.0849533301946933,-0.0631945359697448,0.110522865252271,0.033714227771379,-0.0337142277713789,-0.0244351965218797,-0.0489841630046619,0.0403089177201444,0.0301505675809501,-0.00338016788736638,0.0332902027094249,0.0182672383774835,-0.0294297490402164,0.00584964036152972,-0.0357978185728396,-0.0215942717461783,-0.110522865252271,0.0290693772433443,-0.0506972567116659,-0.00218552536581279,0.202828453235045,0.0501585273201241,0.0386717164278408,-0.0132689646275505,-0.0153282719871253,-0.0230420355108657,-0.0230420355108658,0.110522865252271,-0.0143352016928827,-0.0127021596773519,-0.087458290113908,-0.0382746608056413,-0.0370601411577237,-0.0557343340376523,0.0532760354042089,-0.0416762564275857,-0.0662757473805066,-0.0557836909885734
"age_band_of_driver_veh1_16_20",0.00787299352828409,-0.0139594791416669,0.0214632672006612,-0.00495007047094257,0.00260016810111751,-0.0122814295595244,0.010251723529988,-0.0100111654840702,0.00598052865297827,-0.00598052865297836,-0.0363034048345858,0.00140037727335193,-0.00565868602645218,0.0295571124645573,-0.00316985282359695,0.0157148952510586,-0.00656931350030321,-0.00404276130363247,-0.0772543590497463,0.0712575852753859,-0.0293465861023495,0.00461584142964771,-0.0473640750885364,0.0412137162324489,0.0189115811963858,-0.0809482192415087,0.0764838158648942,-0.0603411006152412,-0.0238991301528186,0.0128252357928707,-0.00642957465567499,-0.0208790451465738,-0.000511294710944992,-0.0176460048615421,-0.0263285766118542,-0.0367150870559303,0.0233955644323938,0.00440506200905824,0.0152611416742666,-0.100904707846897,-0.132673534565341,0.104154164996332,-0.0888265961184219,-0.00993236174256623,0.0223511974216294,-0.0222389308509746,0.0269649489229063,-0.0295392368380399,-0.117338653611433,-0.000120484337279487,-0.000623495906531279,-0.00814813199480851,1,-0.0779060570205591,-0.14240088502635,-0.125807748556394,-0.117024391526102,-0.0859365908885691,-0.0473273762182605,-0.036445867396591,0.10288234204007,0.0341921043757064,-0.105121100875611,0.0114729173760992,-0.0114729173760992,0.00367394709418414,-0.019034939010896,-0.0189563172921069,0.177265767456446,-0.00733433757355628,-0.0415362653908973,-0.0171018681733509,-0.00440701760845472,-0.0270219387115427,-0.0197449995360992,-0.034240439280938,0.105121100875611,0.013398758320554,-0.0272000397381411,-0.0668240218885849,0.0143768142077006,-0.0373664191036602,0.0222813148043258,-0.0121381720356683,-0.0140219834487273,-0.0210783734024101,0.000594804187723254,-0.105121100875611,0.0215585465047384,-0.0263463402851127,0.115325033248969,-0.0217880487416967,0.0615801611086695,-0.0144576528821487,0.11741579131484,-0.039845376405218,-0.0606276711166176,0.56872238358629
"age_band_of_driver_veh1_21_25",-0.0112775487038944,-0.0115460849600821,-0.000394109388593242,-0.00675176890505691,0.00845616946027604,0.00932416777590995,-0.0128331624718983,0.00725061824005687,0.0123436417345739,-0.012343641734574,0.0122699177186888,0.00345242740633754,0.00316213457811885,-0.0128138809318265,0.00894302068336248,0.0227720888713027,-0.0269738178794227,0.011377658797742,-0.0168536002783805,0.00383953889962635,0.0108443174912914,0.0157601914038185,0.00112574656166795,-0.00155427744307394,0.0170271676304922,-0.0673065256282225,0.0914636712037923,-0.0645228584147772,-0.0196064302736327,-0.0339423917332347,0.00335103671280329,-0.030920091929758,-0.00869194397487748,0.021246099410817,0.0114881032637933,0.0117111223973076,0.0225621631682022,-0.0337972014552335,-0.011016453091713,-0.0503870991530187,-0.0490624193377326,0.0475783420470206,-0.0633464355783073,-0.0124249471507713,0.0227250590679587,-0.0171641471280729,0.0108303998581521,-0.0176642852615851,-0.109191581513283,0.0597161534484327,0.0065025646290247,-0.0613620201216482,-0.0779060570205591,1,-0.194231147458879,-0.171598535759131,-0.159618262502971,-0.117215301392982,-0.0645533248433838,-0.0497112264664948,0.0424574243923964,-0.000468186708244849,-0.0334898060752128,-0.0135839343157533,0.0135839343157533,-0.00459906666765954,-0.00105957228974311,-0.0238078308353034,0.0159675589432902,0.150065874667586,-0.0344181075343952,-0.0383434637856159,-0.0205437191764935,-0.0246686839603316,-0.00157626449210302,-0.0183943034982692,0.0334898060752128,-0.00818466808103674,0.000296454510850454,0.00396220022901883,-0.0407615999155195,0.00160225081148212,0.00806498770700808,-0.016556154704413,0.00576330219372094,0.0211349369712194,-0.0287503596045736,-0.0334898060752128,-0.0178865362602226,-0.00921311471952211,0.0552423520053972,-0.00717045804686095,-0.00437999360444583,-0.00343114869961736,-0.00633144862768082,-0.0150042062420618,-0.0826945852658204,0.775722714989207
"age_band_of_driver_veh1_26_35",0.00760554707612613,-0.0252611748363632,-0.00679516923440879,-0.0123412466802145,0.0282032672354773,0.0228460217964661,0.0104327056879445,-0.0298624841288205,0.0168139471289414,-0.0168139471289415,-0.00994649575877498,0.00668427120015583,0.0127469643659647,0.00985014027676967,-0.0175868053172136,-0.000108949738504241,0.00946868179234434,-0.00507904863875502,0.033976854806446,-0.0274184066003019,0.0262040279076247,-0.00395350072011472,0.0378127645360502,-0.0342240479288841,0.0397631322975662,-0.0798564800432617,0.0685154837267123,-0.0386999623767211,0.00348782233376186,0.0104094710647079,-0.000549994757062161,0.0237930212474969,-0.00589399837829307,0.00519584251928499,-0.0303045183344235,-0.0109693216445789,0.00423918058955451,-0.00667824343532232,0.00998522681718673,0.01802562222602,-0.00455961443366273,0.00963855992633937,0.0230434453650743,0.0175768869244542,-0.0234514152902377,0.0274005935073693,-0.00300528881629954,0.0015663641482174,-0.114982718772375,0.0155353370892911,-0.130117855820657,0.219155287656631,-0.14240088502635,-0.194231147458879,1,-0.313657041517057,-0.291758853111942,-0.214252438068927,-0.117994042320294,-0.0908648558956916,-0.0345786658696553,-0.0160924315172369,0.0384525314743544,0.0100048985699787,-0.0100048985699789,0.0126556567447372,-0.0216104677239105,0.010357881853121,-0.0141388006887095,-0.0348228697024333,0.174672614840726,-0.0281178872058437,-0.0205022779072902,-0.0335012783810419,-0.0709087217048806,-0.0248222559346121,-0.0384525314743544,0.026650254735852,-0.0175002125783192,-0.0198030752636461,0.0744359579169917,0.0265546461555122,0.0141405049542019,0.00823832689390856,0.0150763604069604,-0.0079797172130799,-0.0302655861243426,0.0384525314743544,0.00295828101297483,-0.0298708997051032,-0.0212890507142551,-0.0124994656521718,-0.00737983223625642,-0.0117748672742124,-0.00259754277139338,-0.0689998272513731,-0.151153614739254,-0.250387340354694
"age_band_of_driver_veh1_36_45",-0.00514281225389168,0.00916591055654613,0.00217778377237587,-0.0109031938876609,-0.00870587270960245,-0.0105299952412485,-0.0236388852977114,0.0399708430303528,-0.0139755525420784,0.0139755525420784,0.0430990180406463,-0.0154233364821929,-0.0132370050696962,-0.0200188585229909,-0.0279824257522396,-0.00263819610908774,-0.00489531444273885,-0.0011871822996355,0.032725831845501,-0.0293036972623609,0.0251186356995442,-0.0253011653920776,0.0199082486368781,-0.0195958414343811,-0.0376783074099052,0.0168609126255568,-0.0331047259138687,0.0219680012888017,0.0425062080546298,0.00245018810512406,0.0206665410969754,0.0218347281425797,0.0349725682641164,-0.0471316406993304,0.0267204557910286,0.0421976674587505,-0.050029933574007,0.0122043885836884,-0.000667465266470132,-0.00619107029031365,0.0320966293282628,-0.0180243256441971,0.0116170573867574,0.0281057840002206,-0.0300324356420008,0.0232568590136109,-0.00844796090583892,0.00954000887605881,0.0684527774002103,-0.00745091356435972,-0.00898991890839764,-0.00991228971388102,-0.125807748556394,-0.171598535759131,-0.313657041517057,1,-0.257761912256512,-0.189286863288678,-0.104244891488121,-0.0802769093817283,-0.0402822373904462,-0.0210325468341671,0.0463459524187067,-0.0153511155739992,0.0153511155739993,-0.041765471680805,0.0475227345411172,0.0169689066344979,-0.0351451187738283,-0.0609884207922478,-0.0394438771857801,0.138850401431018,-0.0404503635875053,0.00619107029031406,0.000249568880772999,-0.00531101625731923,-0.0463459524187067,-0.0218306279341228,0.0208583396920399,0.0233879040144777,-0.00978774399765658,0.01288595736464,0.0204626161019304,-0.00619964088603078,-0.0130926808978539,-0.0226532477845403,0.00112144791012562,0.0463459524187067,-0.00986732031701192,0.00883085712712369,-0.0414390165507304,-0.0263455196714607,-0.00734029216139212,0.0182746955916141,-0.0131723277266768,-0.00383270722816345,-0.133540574224573,-0.221211178225609
"age_band_of_driver_veh1_46_55",-0.00600106415647851,0.0110967336080046,0.0125002996319339,-0.010141979687544,-0.015827665010615,-0.0157760910551154,0.0125179579618887,-0.00101527177302969,-0.00994444481012967,0.00994444481013081,-0.00457987215020545,-0.0121514745106979,-0.018803795364566,0.0263992341877206,0.0138311847160751,0.0207766587584896,-0.00885621296404377,-0.00830672300244736,-0.00690289054985687,0.012528462260522,-0.0157126091726437,0.00811955274830541,-0.017472706677961,0.0149720428156783,-0.0102192477185567,0.141445465955701,-0.166035607056903,0.0875812820442614,-0.00525114138239033,0.0446662169070215,-0.0034550751010539,-0.0140228858899652,-0.0254835738563887,0.0022246158376989,-0.017696187921999,-0.00542026702856129,0.00315840056623686,0.00665932179870583,-0.0135466680501444,0.0549196343173333,0.0479766923627162,-0.0455538851690809,0.0572592244214778,-0.0120349254682827,0.0197887894173595,-0.0138835332997696,-0.0326508356893007,0.0208465044332366,0.18610608446068,-0.0159627889839767,0.061249624534477,-0.0835322252077355,-0.117024391526102,-0.159618262502971,-0.291758853111942,-0.257761912256512,1,-0.176071666923702,-0.0969669605893458,-0.0746723201216953,-0.026313811506607,0.0114246358832602,0.01320125620782,0.0133367565016127,-0.0133367565016127,0.0248374786947793,-0.0269910113031701,-0.00230283352014605,-0.0267750846039113,0.00642511759166576,-0.0466262412131999,-0.0281570324723871,0.128518619721257,-0.0118454113233453,-0.0169730118598606,0.0105555644752123,-0.01320125620782,-0.0101498797485414,-0.017702676408584,0.0467633115142339,-0.0241781424555573,-0.0165432494904336,-0.0399526543241332,0.0179949041766351,0.00840849352579318,0.00643701871416073,0.0436546905524028,0.01320125620782,-0.00702119089896148,0.0058305758378656,-0.0557170577281105,0.041813441660198,0.0164258497628865,-0.00976892131205272,-0.0216873841192403,-0.0040614321370403,-0.124217344495855,-0.205767163212678
"age_band_of_driver_veh1_56_65",0.0116470369116169,0.0154080038750868,-0.0147761177537703,0.0576014293767029,-0.00916200745730783,0.0289048010318122,0.00135264859503047,-0.0179645226976157,0.00692268537948784,-0.00692268537948808,-0.00759885221334993,0.000654144710522324,0.0233819552313653,-0.0147761177537704,0.0353512842135888,-0.0456419758513258,0.0455660027765468,0.0114595857737106,-0.00213402574924946,0.00431132762200449,-0.0501641182276065,0.0447263184621031,-0.04169184819814,0.0447924197084873,-0.0188388010856595,0.0510661621595695,-0.0510918500751007,0.0752784002037381,-0.00357054572201817,-0.0305416190016486,0.0118497006061107,0.0136153782681432,0.0358074978877999,0.00509463020726355,0.0228944109740919,-0.00282730918915821,-0.0326996682691247,0.0287908333524178,0.0251421887319547,0.0331508320075271,0.0660935003695467,-0.0565378615567962,0.0625817998055132,-0.0111596425099227,-0.0100439828122234,-0.0058524345448088,0.0184902406775232,0.00851842425765423,0.0950386760385623,0.00486546520155217,0.0709277141301988,-0.0719155726651216,-0.0859365908885691,-0.117215301392982,-0.214252438068927,-0.189286863288678,-0.176071666923702,1,-0.0712074629331952,-0.0548354453401886,-0.0528120312739948,0.00550580764163765,0.0383168342338358,-0.0160222546567907,0.0160222546567907,0.00171617542224621,0.0177346888070705,-0.0127827913079314,-0.0182623951218097,-0.00852075570950167,-0.0220879805057538,-0.031686917015769,-0.0133208495807799,0.095080957735877,0.018263404213232,0.00487608657066237,-0.0383168342338358,-0.00491071963821348,0.046664420103385,0.0119762323915803,-0.0235790960518841,0.0147482782317078,-0.0397499583028646,0.00832198102180735,0.00193587520488298,0.0298398729344455,0.029839872934446,0.0383168342338358,0.00488770328669553,0.0592796856277407,-0.0711611822130908,0.0412198160034676,-0.0316379460232348,0.0162799219521518,-0.0233700988578725,0.0166263303009424,-0.0912187192430211,-0.15110463974825
"age_band_of_driver_veh1_66_75",-0.00718263312562415,0.001180741133935,-0.00126827178840263,-0.00410165164724079,-9.20856341580553e-05,-0.0226375002286264,0.00184164873369991,0.0078683348453813,-0.0153899501042699,0.0153899501042698,-0.0139309129089828,0.0158962780112296,0.0139126452283857,-0.0204735302984959,-0.0165472961304165,-0.000790149211291845,-0.0115027325754534,-0.00501921813201882,-0.00757191935202535,-0.00545739366029717,0.00246325206591289,-0.0388988228804064,0.0157998449245182,-0.0191566786369385,-0.0184183615025058,-0.00041921296719656,0.066215328636579,-0.053166585521044,-0.00422359398840899,-0.00735155264460902,-0.0182285760452293,0.00427423497442073,-0.0376368233024499,0.00968924728493899,0.0423181652908485,-0.0142713214991153,0.0462333726870776,-0.00683428144347338,-0.0363225097602298,-1.68889746620198e-17,0.000156721501264283,0.00728565230759275,-0.046572732199718,-0.00810601351577349,-0.000339673756279694,-0.00263470933906357,0.0462105980986363,-0.0316168296908103,-0.0453281850111052,-0.0381303055579815,0.0396273978733556,-0.0517363964779428,-0.0473273762182605,-0.0645533248433838,-0.117994042320294,-0.104244891488121,-0.0969669605893458,-0.0712074629331952,1,-0.0301992169444564,0.0427366920863632,0.00965818039658687,-0.0405828847329997,-0.0123335509431031,0.0123335509431031,0.00580410262141757,0.0105267744877023,-0.00631919785887641,-0.0240505192272163,-0.0162302651754279,-0.0387277993206509,-0.0377238244054449,-0.0331181872868407,-0.0089278597334262,0.188763294057211,0.0182459027707344,0.0405828847329997,-0.00643343697306412,-0.00132700849043364,-0.0170201158908783,0.00208588058642347,-0.0318552868163968,0.0137770092452316,-0.0100577463728748,-0.0116186813597223,0.00824766296768097,-0.0174656392256754,-0.0405828847329997,-0.0108659437173912,-0.00116950185713418,0.0757427472799065,-0.0133217546882744,-0.02809122721854,0.0122797185937953,-0.0227325374207597,0.147570154072175,0.780623358057556,-0.0832170098877121
"age_band_of_driver_veh1_over_75",-0.00755481296288376,0.0192461127714148,-0.0133943421189085,-0.0031586000321031,-0.0109206494484921,-0.0232435825364717,-0.000333698097866806,0.0101457168282016,-0.011851493270061,0.0118514932700609,-0.000915797866089793,0.0132550259092526,-0.0181752817315203,-0.00111619517657613,0.0228028020731736,-0.0192008654349989,-0.0018212761005293,0.00539330185135791,-0.00894988226134413,0.0172238929713705,0.0176557729864414,-0.0227992407096171,0.0207634975930774,-0.0186905393475923,-0.0141836124167771,-0.0327131902365177,0.0778589353939846,-0.0470897039910254,-0.021016188700351,-0.0289647083072894,-0.0396614017743399,-0.0315984288598485,-0.0168588503986296,0.065582621506772,-0.017971529826227,-0.00117750639834782,0.0296169852166989,-0.0181623154214412,-0.00538358584163044,0.0412509990597319,-0.0188273434006567,0.00545889927189705,-0.0415395303323051,-0.0283739961286242,0.0313891172560435,-0.0200357533920249,-0.03529964552431,0.0243474892226837,-0.0835724170403746,-0.0561032410022722,0.0208162012546571,-0.0398411658596272,-0.036445867396591,-0.0497112264664948,-0.0908648558956916,-0.0802769093817283,-0.0746723201216953,-0.0548354453401886,-0.0301992169444564,1,0.0580384169499864,0.0049583812464483,-0.0495783533689836,0.0225822324757353,-0.0225822324757353,0.00777325831811747,-0.0115455625835041,-0.00869719573515291,-0.0149018129111317,0.0136736854722944,-0.047717607909397,-0.0024292987240521,-0.0440803908885979,0.0158258549851794,0.0105315310861094,0.119171645724374,0.0495783533689836,0.0297255681037492,-0.0102190274088863,-0.0309558801704411,-0.0183117628736378,-0.00299824803588481,0.0225731908969898,-0.00774526964951124,-0.00894731451426541,-0.0134499400152689,-0.0134499400152689,-0.0495783533689836,-0.00836764628650697,-0.0168113871830396,0.0923254761026104,-0.0223414242937806,-0.0216324931577218,-0.00573757043583366,-0.0177435094333744,0.0974344877706413,0.601142460618229,-0.0640837576442287
"casualty_class_cas1_driver_rider",0.048028117246159,0.0230587029386427,0.00619029921198451,-0.00673508381822033,-0.0241214801063448,-0.066947379353715,0.0287712881895751,-0.0157159724101196,-0.0252709427384497,0.0252709427384493,0.00795488523748162,0.0146828073172939,-0.026117885410498,-0.0373659267951008,0.00874288689941666,0.127222005437257,-0.0927688113141637,-0.0761622073405531,-0.0361423334692263,0.0356250462886385,-0.0420981842919564,0.0127890207310729,-0.0473115198624351,0.00856308704134445,0.0804510105966321,-0.0861434064842769,-0.0155732678357576,-0.100409390277755,-0.0750229666553466,0.0016063517812367,-0.0657274422259449,-0.0160008592264423,-0.0340048702522694,-0.000541978987682753,-0.111813955798358,0.00739728159798807,0.0268974236216011,-0.0287417176189588,-0.0210318046634796,-0.444267879203668,-0.474790255035289,0.33878990316292,-0.565027877378395,-0.00186443463619677,0.102972730679944,-0.0620354033591695,-0.0055884210399307,-0.0825561765912985,-0.127867266242452,0.0108718512993526,0.00238444333262535,-0.0849533301946933,0.10288234204007,0.0424574243923964,-0.0345786658696553,-0.0402822373904462,-0.026313811506607,-0.0528120312739948,0.0427366920863632,0.0580384169499864,1,-0.087364367531635,-0.736991111398628,0.0710659473608828,-0.0710659473608828,-0.0563547317342282,-0.0937602252945193,-0.09259844326853,0.0212472078080641,0.0317631561943214,0.0602487341409409,0.0478820410512661,0.0548139814927773,-0.00696839230476351,0.00496616346219999,-0.0238400483452925,0.736991111398628,-0.122542086788586,-0.117666190519851,-0.28846565139156,-0.0691870866203339,-0.0831111476968819,0.0481328218801681,-0.0165152408516426,-0.0190783614858097,-0.0286793112240173,-0.0286793112240175,-0.736991111398628,0.168742080622757,0.031093361866926,0.637121815000164,-0.04763862588099,0.425754917542265,-0.111920486328504,-0.0550308846480632,-0.0144782556935647,0.0704589282204089,0.100153242227044
"casualty_class_cas1_passenger",0.0692871017756717,-0.00732094648031752,-0.0157445477395735,-0.00556479357376818,0.0153534079945816,-0.0234167537545013,-0.00330650516645091,0.00472482366042705,0.0012729302519048,-0.00127293025190482,0.0361109155251714,-0.0112186914341983,-0.0310764133604659,-0.023046911567872,0.0167729398311595,0.0657166496539755,-0.049234253743781,-0.0453547927937586,-0.0292257107684692,0.025990698615588,0.0217398274133897,-0.00853248916837139,0.0167952683120109,-0.0270621622628881,-0.0249885627896809,0.0385352436991365,-0.116523291505726,0.214484589088715,-0.0365320041852727,0.0732618433649906,0.0702851658371041,-0.00398908033476198,-0.022974105316787,-0.0746738676168571,-0.0518935476319433,0.0356515057442924,0.0381778167492743,-0.063588792575203,-0.0330613672195219,-0.103844392893481,-0.160930367899302,0.137496046514115,-0.271224693363792,0.300925196980672,-0.0535105353496961,-0.0480716157028478,-0.0616253311886828,-0.0660251845051934,0.0728847351229014,-0.0565931909245561,0.0607956531588506,-0.0631945359697448,0.0341921043757064,-0.000468186708244849,-0.0160924315172369,-0.0210325468341671,0.0114246358832602,0.00550580764163765,0.00965818039658687,0.0049583812464483,-0.087364367531635,1,-0.608931308254879,-0.084242019764793,0.084242019764793,0.0144624675466554,-0.0196131304619636,-0.0684894697593025,0.00244144380963226,0.0143850585270083,0.0123487134055568,-0.00837809651974166,-0.00604418244677344,0.022373606195475,0.00514396723384669,0.0501340194245501,0.608931308254879,-0.101249135939854,-0.09722047691274,-0.238341770710254,-0.0571651170800585,-0.0686697290033616,-0.550943402214215,0.189038635753415,0.218376919845523,0.328272407095895,0.328272407095891,-0.608931308254879,-0.0147420451495779,0.331755654938311,0.37052917805313,0.54528667953491,-0.0258055056537443,-0.00905916835054716,-0.0505811931988907,0.041495185935615,0.0108221893280443,0.0212572543953576
